post_id,run_id,scraped_at,price,year,make,model,mileage,transmission,fuel_type,drive_type,title_status,condition,color,city,state,zip_code,source_txt,llm_provider,llm_model,llm_ts
7925306908,20260406100032,2026-04-06T10:00:32Z,15500,2018,BMW,X2,79633,automatic,gas,awd,clean,Used,black,Bridgeport,CT,,scrapes/20260406100032/7925306908.txt,vertex,gemini-2.5-flash,2026-04-06T10:16:19.844491Z
7925306868,20260406100032,2026-04-06T10:00:32Z,18995,2017,Ford,F-150,106743,automatic,gas,4wd,clean,Used,red,Bridgeport,CT,,scrapes/20260406100032/7925306868.txt,vertex,gemini-2.5-flash,2026-04-06T10:16:10.945043Z
7925305495,20260405090014,2026-04-05T09:00:14Z,14800,2013,Toyota,Avalon Hybrid,100775,automatic,gas,fwd,clean,Used,BURGANDY,Bridgeport,CT,,scrapes/20260405090014/7925305495.txt,vertex,gemini-2.5-flash,2026-04-05T09:15:27.598100Z
7925251829,20260407030019,2026-04-07T03:00:19Z,8885,2016,Volvo,XC60 T5 Premier,126000,automatic,gas,4wd,clean,excellent,grey,Branford,CT,,scrapes/20260407030019/7925251829.txt,vertex,gemini-2.5-flash,2026-04-07T03:16:41.452525Z
7925306918,20260406110036,2026-04-06T11:00:36Z,13800,2020,Nissan,Rogue,82675,automatic,gas,4wd,clean,Used,blue,Bridgeport,CT,,scrapes/20260406110036/7925306918.txt,vertex,gemini-2.5-flash,2026-04-06T11:16:27.785128Z
7925306897,20260406050033,2026-04-06T05:00:33Z,10850,2015,Ford,Fusion,92276,automatic,gas,awd,clean,Used,black,Bridgeport,CT,,scrapes/20260406050033/7925306897.txt,vertex,gemini-2.5-flash,2026-04-06T05:16:00.746956Z
7925305601,20260406110036,2026-04-06T11:00:36Z,12990,2016,Honda,Pilot,120070,automatic,gas,4wd,clean,Used,white,Bridgeport,CT,,scrapes/20260406110036/7925305601.txt,vertex,gemini-2.5-flash,2026-04-06T11:16:14.434584Z
7925305595,20260406080018,2026-04-06T08:00:18Z,8500,2011,Chevrolet,Tahoe,178907,automatic,,4wd,clean,Used,red,Bridgeport,CT,,scrapes/20260406080018/7925305595.txt,vertex,gemini-2.5-flash,2026-04-06T08:17:11.436136Z
7925273874,20260407030019,2026-04-07T03:00:19Z,3288,2002,Dodge,Neon,150000,automatic,gas,,clean,,,Wallingford,CT,,scrapes/20260407030019/7925273874.txt,vertex,gemini-2.5-flash,2026-04-07T03:16:51.474705Z
7925249300,20260404180010,2026-04-04T18:00:10Z,3950,2006,jeep,grand cherokee laredo 4x4,130000,automatic,gas,4wd,clean,,,Westfield,MA,,scrapes/20260404180010/7925249300.txt,vertex,gemini-2.5-flash,2026-04-04T18:16:25.631219Z
7925306875,20260406070019,2026-04-06T07:00:19Z,10800,2019,Dodge,Charger,54917,automatic,gas,rwd,clean,Used,white,Bridgeport,CT,,scrapes/20260406070019/7925306875.txt,vertex,gemini-2.5-flash,2026-04-06T07:16:08.128488Z
7925305645,20260406120021,2026-04-06T12:00:21Z,8900,2006,Lexus,GS 300,131986,automatic,gas,4wd,clean,Used,silver,Bridgeport,CT,,scrapes/20260406120021/7925305645.txt,vertex,gemini-2.5-flash,2026-04-06T12:17:06.251159Z
7925305637,20260406070019,2026-04-06T07:00:19Z,14850,2018,INFINITI,Q50,139096,automatic,gas,4wd,clean,Used,Majestic White,Bridgeport,CT,,scrapes/20260406070019/7925305637.txt,vertex,gemini-2.5-flash,2026-04-06T07:15:51.123202Z
7925306888,20260406020006,2026-04-06T02:00:06Z,14850,2020,Ford,Fusion,35125,automatic,gas,fwd,clean,Used,blue,Bridgeport,CT,,scrapes/20260406020006/7925306888.txt,vertex,gemini-2.5-flash,2026-04-06T02:16:34.570230Z
7925305626,20260406080018,2026-04-06T08:00:18Z,15990,2018,GMC,Yukon XL,153518,automatic,gas,4wd,clean,Used,white,Bridgeport,CT,,scrapes/20260406080018/7925305626.txt,vertex,gemini-2.5-flash,2026-04-06T08:17:30.420681Z
7925305613,20260406080018,2026-04-06T08:00:18Z,18900,2020,Audi,Q3,77916,automatic,gas,awd,clean,Used,Chronos Gray Metallic,Bridgeport,CT,,scrapes/20260406080018/7925305613.txt,vertex,gemini-2.5-flash,2026-04-06T08:17:20.051886Z
7925251911,20260407000006,2026-04-07T00:00:06Z,5485,2012,Volvo,S80 T6 Premier AWD Sedan,151000,automatic,gas,4wd,clean,excellent,white,Branford,CT,,scrapes/20260407000006/7925251911.txt,vertex,gemini-2.5-flash,2026-04-07T00:16:56.537629Z
7925305513,20260407030019,2026-04-07T03:00:19Z,16900,2017,Land Rover,Range Rover Sport,95262,automatic,gas,,clean,Used,black,Bridgeport,CT,,scrapes/20260407030019/7925305513.txt,vertex,gemini-2.5-flash,2026-04-07T03:17:01.075849Z
7925331759,20260407020024,2026-04-07T02:00:24Z,3200,2014,Subaru,legacy 2.5i premium,212700,automatic,gas,,clean,excellent,blue,New Haven,CT,,scrapes/20260407020024/7925331759.txt,vertex,gemini-2.5-flash,2026-04-07T02:16:59.721273Z
7925240722,20260406110036,2026-04-06T11:00:36Z,3500,2013,subaru,impreza wagon,185000,automatic,gas,4wd,clean,excellent,silver,Shelton,CT,,scrapes/20260406110036/7925240722.txt,vertex,gemini-2.5-flash,2026-04-06T11:15:57.176921Z
7925306944,20260406100032,2026-04-06T10:00:32Z,12850,2016,Dodge,Grand Caravan,48019,automatic,gas,fwd,clean,Used,blue,Bridgeport,CT,,scrapes/20260406100032/7925306944.txt,vertex,gemini-2.5-flash,2026-04-06T10:16:51.826279Z
7925336756,20260407020024,2026-04-07T02:00:24Z,10998,2017,Subaru,Legacy,124781,automatic,gas,awd,clean,Used,white,East Granby,CT,,scrapes/20260407020024/7925336756.txt,vertex,gemini-2.5-flash,2026-04-07T02:17:11.673854Z
7925354008,20260406090005,2026-04-06T09:00:05Z,4700,2013,hyundai,elantra,130000,automatic,gas,,clean,excellent,red,Branford,CT,,scrapes/20260406090005/7925354008.txt,vertex,gemini-2.5-flash,2026-04-06T09:17:44.693114Z
7925336798,20260407000006,2026-04-07T00:00:06Z,10998,2015,Subaru,Forester,132799,automatic,gas,awd,clean,Used,Silver,East Granby,CT,,scrapes/20260407000006/7925336798.txt,vertex,gemini-2.5-flash,2026-04-07T00:17:07.371654Z
7925306928,20260406120021,2026-04-06T12:00:21Z,9400,2015,Honda,Civic Sedan,130759,automatic,gas,,clean,Used,blue,Bridgeport,CT,,scrapes/20260406120021/7925306928.txt,vertex,gemini-2.5-flash,2026-04-06T12:17:14.778357Z
7925286956,20260407020024,2026-04-07T02:00:24Z,5000,1995,jeep,wrangler yj,174000,manual,gas,4wd,missing,good,green,North Branford,CT,,scrapes/20260407020024/7925286956.txt,vertex,gemini-2.5-flash,2026-04-07T02:16:43.973264Z
7925306939,20260406110036,2026-04-06T11:00:36Z,69500,1966,CHEVROLET,CHEVELLE,59985,automatic,gas,,clean,Used,grey,Bridgeport,CT,,scrapes/20260406110036/7925306939.txt,vertex,gemini-2.5-flash,2026-04-06T11:16:36.917809Z
7925357523,20260407010008,2026-04-07T01:00:08Z,2400,2008,toyota,corolla,222789,automatic,gas,fwd,clean,good,blue,NEW HAVEN,CT,,scrapes/20260407010008/7925357523.txt,vertex,gemini-2.5-flash,2026-04-07T01:16:52.545881Z
7925355433,20260407000006,2026-04-07T00:00:06Z,5500,1978,Chevy,Chevette,75000,automatic,gas,rwd,clean,excellent,blue,Hamden,CT,,scrapes/20260407000006/7925355433.txt,vertex,gemini-2.5-flash,2026-04-07T00:17:15.971419Z
7925348581,20260406230024,2026-04-06T23:00:24Z,7985,2012,BMW,528i x-drive Premium Sedan,71000,automatic,gas,4wd,clean,excellent,black,Branford,CT,,scrapes/20260406230024/7925348581.txt,vertex,gemini-2.5-flash,2026-04-06T23:16:27.060097Z
7925423031,20260407020024,2026-04-07T02:00:24Z,,2022,Acura,TLX a-spec,24000,automatic,gas,4wd,clean,like new,red,North Haven,CT,,scrapes/20260407020024/7925423031.txt,vertex,gemini-2.5-flash,2026-04-07T02:17:26.973844Z
7925422877,20260406230024,2026-04-06T23:00:24Z,7800,2012,ACURA,MDX SPORT,166000,automatic,gas,4wd,clean,excellent,,FAIRFIELD,CT,,scrapes/20260406230024/7925422877.txt,vertex,gemini-2.5-flash,2026-04-06T23:16:35.629579Z
7925411755,20260406130007,2026-04-06T13:00:07Z,2000,2008,volkswagen,passat,158000,manual,gas,,clean,,,New Haven,CT,,scrapes/20260406130007/7925411755.txt,vertex,gemini-2.5-flash,2026-04-06T13:18:35.493794Z
7925305573,20260406010006,2026-04-06T01:00:06Z,17500,1988,Chevrolet,Caprice,69541,automatic,gas,,clean,Used,CREAM,Bridgeport,CT,,scrapes/20260406010006/7925305573.txt,vertex,gemini-2.5-flash,2026-04-06T01:15:43.080132Z
7925356182,20260407030019,2026-04-07T03:00:19Z,17000,2019,Audi,A6 premium plus,42250,automatic,gas,,clean,excellent,black,Southbury,CT,,scrapes/20260407030019/7925356182.txt,vertex,gemini-2.5-flash,2026-04-07T03:17:09.374167Z
7925424458,20260405160021,2026-04-05T16:00:21Z,7600,2010,TOYOTA,CAMRY LE,149000,automatic,gas,4wd,clean,excellent,,FAIRFIELD,CT,,scrapes/20260405160021/7925424458.txt,vertex,gemini-2.5-flash,2026-04-05T16:17:31.379649Z
7925433618,20260406110036,2026-04-06T11:00:36Z,2000,2022,acura,tlx,30000,automatic,gas,,clean,,,North Haven,CT,,scrapes/20260406110036/7925433618.txt,vertex,gemini-2.5-flash,2026-04-06T11:17:04.876396Z
7925348793,20260406140007,2026-04-06T14:00:07Z,9885,2015,Mercedes-Benz,GLK350 4-matic Luxury SUV,130000,automatic,gas,4wd,clean,excellent,white,Branford,CT,,scrapes/20260406140007/7925348793.txt,vertex,gemini-2.5-flash,2026-04-06T14:24:21.441250Z
7925445118,20260407030019,2026-04-07T03:00:19Z,6500,2000,ford,ranger,50000,automatic,gas,4wd,clean,,,Meriden,CT,,scrapes/20260407030019/7925445118.txt,vertex,gemini-2.5-flash,2026-04-07T03:17:19.814718Z
7925530133,20260406210007,2026-04-06T21:00:07Z,5900,2008,Honda,CRV,166000,automatic,gas,,clean,good,black,Milford,CT,,scrapes/20260406210007/7925530133.txt,vertex,gemini-2.5-flash,2026-04-06T21:16:32.514141Z
7925306856,20260406100032,2026-04-06T10:00:32Z,8800,2015,Mercedes-Benz,GLK-Class,123897,automatic,gas,rwd,clean,Used,red,Bridgeport,CT,,scrapes/20260406100032/7925306856.txt,vertex,gemini-2.5-flash,2026-04-06T10:16:02.625669Z
7925551829,20260406180006,2026-04-06T18:00:06Z,7400,2015,Mercedes-Benz,GLA 250,55526,automatic,gas,4wd,clean,like new,red,New Haven,CT,,scrapes/20260406180006/7925551829.txt,vertex,gemini-2.5-flash,2026-04-06T18:17:04.303530Z
7925559046,20260406200006,2026-04-06T20:00:06Z,6200,2010,infinity,qx56,128000,automatic,gas,4wd,clean,excellent,black,Naugatuck,CT,,scrapes/20260406200006/7925559046.txt,vertex,gemini-2.5-flash,2026-04-06T20:16:22.118075Z
7925501885,20260407010008,2026-04-07T01:00:08Z,3288,2002,Dodge,Neon,150000,automatic,gas,,clean,,,Wallingford,CT,,scrapes/20260407010008/7925501885.txt,vertex,gemini-2.5-flash,2026-04-07T01:17:01.013254Z
7925568443,20260407000006,2026-04-07T00:00:06Z,11998,2016,Subaru,Outback,136978,automatic,gas,awd,clean,Used,red,East Granby,CT,,scrapes/20260407000006/7925568443.txt,vertex,gemini-2.5-flash,2026-04-07T00:17:27.270356Z
7925601939,20260406220006,2026-04-06T22:00:06Z,16900,2015,Ford,Super Duty F-350 SRW,264719,automatic,diesel,4wd,clean,Used,Bronze Fire Metallic,Bridgeport,CT,,scrapes/20260406220006/7925601939.txt,vertex,gemini-2.5-flash,2026-04-06T22:16:48.832431Z
7925596210,20260406220006,2026-04-06T22:00:06Z,29900,2016,Ram,3500,142654,automatic,gas,4wd,clean,Used,silver,Bridgeport,CT,,scrapes/20260406220006/7925596210.txt,vertex,gemini-2.5-flash,2026-04-06T22:16:27.569074Z
7925591785,20260407010008,2026-04-07T01:00:08Z,18300,2017,Porsche,Macan,78600,automatic,gas,4wd,clean,excellent,black,Shelton,CT,,scrapes/20260407010008/7925591785.txt,vertex,gemini-2.5-flash,2026-04-07T01:17:17.278283Z
7925619387,20260406220006,2026-04-06T22:00:06Z,2000,2016,chevy,silverado 1500,90000,automatic,gas,4wd,clean,like new,blue,North Haven,CT,,scrapes/20260406220006/7925619387.txt,vertex,gemini-2.5-flash,2026-04-06T22:17:07.671363Z
7925619005,20260405040034,2026-04-05T04:00:34Z,2000,2018,Toyota,Camry,33000,automatic,gas,fwd,clean,like new,white,North Haven,CT,,scrapes/20260405040034/7925619005.txt,vertex,gemini-2.5-flash,2026-04-05T04:17:41.478675Z
7925618752,20260406080018,2026-04-06T08:00:18Z,7900,2014,Hyundai,Sonata,118290,automatic,gas,fwd,clean,excellent,white,Branford,CT,,scrapes/20260406080018/7925618752.txt,vertex,gemini-2.5-flash,2026-04-06T08:18:43.953145Z
7925617529,20260407000006,2026-04-07T00:00:06Z,7900,2019,Hyundai,Elantra,121000,automatic,gas,fwd,clean,excellent,grey,Branford,CT,,scrapes/20260407000006/7925617529.txt,vertex,gemini-2.5-flash,2026-04-07T00:18:06.370956Z
7925617515,20260407010008,2026-04-07T01:00:08Z,17200,2020,mazda,3,38563,automatic,gas,fwd,clean,excellent,silver,Milford,CT,,scrapes/20260407010008/7925617515.txt,vertex,gemini-2.5-flash,2026-04-07T01:17:22.897371Z
7925610792,20260405050006,2026-04-05T05:00:06Z,,2016,chevy,silverado 1500,90000,automatic,gas,4wd,clean,like new,blue,North Haven,CT,,scrapes/20260405050006/7925610792.txt,vertex,gemini-2.5-flash,2026-04-05T05:17:44.899342Z
7925596287,20260406220006,2026-04-06T22:00:06Z,14950,2012,Chevrolet,Silverado 1500,130790,automatic,gas,4wd,clean,Used,red,Bridgeport,CT,,scrapes/20260406220006/7925596287.txt,vertex,gemini-2.5-flash,2026-04-06T22:16:37.969642Z
7925596247,20260407020024,2026-04-07T02:00:24Z,14850,2012,Chevrolet,Silverado 1500,67592,automatic,gas,4wd,clean,Used,blue,Bridgeport,CT,,scrapes/20260407020024/7925596247.txt,vertex,gemini-2.5-flash,2026-04-07T02:17:38.274279Z
7925565239,20260406140007,2026-04-06T14:00:07Z,6505,2013,Ford,F-150,181000,automatic,gas,4wd,clean,,White,Hamden,CT,,scrapes/20260406140007/7925565239.txt,vertex,gemini-2.5-flash,2026-04-06T14:24:31.843828Z
7925603033,20260405120040,2026-04-05T12:00:40Z,2000,2020,honda,accord,20000,automatic,gas,4wd,clean,like new,blue,North Haven,CT,,scrapes/20260405120040/7925603033.txt,vertex,gemini-2.5-flash,2026-04-05T12:18:17.353325Z
7925619053,20260407030019,2026-04-07T03:00:19Z,5900,2016,Ford,Fiesta S,88133,automatic,gas,fwd,clean,excellent,white,Branford,CT,,scrapes/20260407030019/7925619053.txt,vertex,gemini-2.5-flash,2026-04-07T03:17:43.574858Z
7925618185,20260407010008,2026-04-07T01:00:08Z,9900,2013,Infiniti,EX37,89281,automatic,gas,4wd,clean,excellent,grey,Branford,CT,,scrapes/20260407010008/7925618185.txt,vertex,gemini-2.5-flash,2026-04-07T01:17:30.995063Z
7925617373,20260406220006,2026-04-06T22:00:06Z,5900,2014,Kia,Soul,123296,automatic,gas,fwd,clean,excellent,white,Branford,CT,,scrapes/20260406220006/7925617373.txt,vertex,gemini-2.5-flash,2026-04-06T22:16:56.769113Z
7925568460,20260406220006,2026-04-06T22:00:06Z,9599,2016,Subaru,Outback,165728,automatic,gas,awd,clean,Used,white,East Granby,CT,,scrapes/20260406220006/7925568460.txt,vertex,gemini-2.5-flash,2026-04-06T22:16:15.769741Z
7925568448,20260407010008,2026-04-07T01:00:08Z,5985,2010,Nissan,Murano SL AWD SUV,109000,automatic,gas,4wd,clean,like new,black,Branford,CT,,scrapes/20260407010008/7925568448.txt,vertex,gemini-2.5-flash,2026-04-07T01:17:09.915552Z
7925662162,20260407000006,2026-04-07T00:00:06Z,1800,2003,toyota,highlander,258000,automatic,gas,fwd,clean,fair,custom,East Haven,CT,,scrapes/20260407000006/7925662162.txt,vertex,gemini-2.5-flash,2026-04-07T00:18:14.571658Z
7925617922,20260407030019,2026-04-07T03:00:19Z,9900,2015,Jeep,Cherokee Latitude,81802,automatic,gas,4wd,clean,excellent,blue,Branford,CT,,scrapes/20260407030019/7925617922.txt,vertex,gemini-2.5-flash,2026-04-07T03:17:34.844227Z
7925618922,20260407010008,2026-04-07T01:00:08Z,8900,2014,Volkswagen,Passat,85972,automatic,gas,fwd,clean,excellent,grey,Branford,CT,,scrapes/20260407010008/7925618922.txt,vertex,gemini-2.5-flash,2026-04-07T01:17:44.313399Z
7925617774,20260405210023,2026-04-05T21:00:23Z,11900,2014,Honda,CR-V EX,130000,automatic,gas,4wd,clean,excellent,brown,Branford,CT,,scrapes/20260405210023/7925617774.txt,vertex,gemini-2.5-flash,2026-04-05T21:17:29.339424Z
7925602933,20260404220029,2026-04-04T22:00:29Z,,2018,Acura,TLX a-spec,30000,automatic,gas,4wd,clean,like new,red,North Haven,CT,,scrapes/20260404220029/7925602933.txt,vertex,gemini-2.5-flash,2026-04-04T22:18:04.186817Z
7925673628,20260407010008,2026-04-07T01:00:08Z,3000,2010,volkswagen,jetta S,191000,manual,gas,,clean,excellent,blue,Shelton,CT,,scrapes/20260407010008/7925673628.txt,vertex,gemini-2.5-flash,2026-04-07T01:17:51.968542Z
7925687438,20260406220006,2026-04-06T22:00:06Z,12500,2020,Dodge,Charger,89000,automatic,gas,4wd,clean,excellent,,East Haven,CT,,scrapes/20260406220006/7925687438.txt,vertex,gemini-2.5-flash,2026-04-06T22:17:18.369391Z
7925618560,20260407010008,2026-04-07T01:00:08Z,10900,2014,Subaru,XV Crosstrek,124824,automatic,gas,4wd,clean,excellent,grey,Branford,CT,,scrapes/20260407010008/7925618560.txt,vertex,gemini-2.5-flash,2026-04-07T01:17:36.329993Z
7925618367,20260406200006,2026-04-06T20:00:06Z,3500,2013,Nissan,Versa,121347,automatic,gas,,clean,excellent,grey,Branford,CT,,scrapes/20260406200006/7925618367.txt,vertex,gemini-2.5-flash,2026-04-06T20:17:05.618052Z
7925683896,20260406070019,2026-04-06T07:00:19Z,3288,2002,Dodge,Neon,150000,automatic,gas,,clean,,,Wallingford,CT,,scrapes/20260406070019/7925683896.txt,vertex,gemini-2.5-flash,2026-04-06T07:17:55.365697Z
7925625070,20260407030019,2026-04-07T03:00:19Z,13900,2019,subaru,crosstrek,114950,automatic,gas,4wd,clean,like new,Cool Gray Khaki,Meriden,CT,,scrapes/20260407030019/7925625070.txt,vertex,gemini-2.5-flash,2026-04-07T03:18:05.376918Z
7925602918,20260407000006,2026-04-07T00:00:06Z,5000,2021,tesla,Model Y,61000,automatic,electric,4wd,clean,like new,white,NORTH HAVEN,CT,,scrapes/20260407000006/7925602918.txt,vertex,gemini-2.5-flash,2026-04-07T00:17:48.371028Z
7925637008,20260406200006,2026-04-06T20:00:06Z,3950,2006,Jeep,Grand Cherokee Laredo,130000,automatic,gas,4wd,clean,,,Westfield,MA,,scrapes/20260406200006/7925637008.txt,vertex,gemini-2.5-flash,2026-04-06T20:17:24.921632Z
7925577632,20260407030019,2026-04-07T03:00:19Z,10900,2007,lexus,ls 460 l,164379,automatic,gas,rwd,clean,like new,grey,Meriden,CT,,scrapes/20260407030019/7925577632.txt,vertex,gemini-2.5-flash,2026-04-07T03:17:29.575110Z
7925718503,20260406110036,2026-04-06T11:00:36Z,13000,2016,subaru,impreza,59000,automatic,gas,4wd,lien,like new,grey,West Haven,CT,,scrapes/20260406110036/7925718503.txt,vertex,gemini-2.5-flash,2026-04-06T11:17:49.401162Z
7925661646,20260406230024,2026-04-06T23:00:24Z,6000,1986,Chevy,El Camino,1234567,automatic,gas,,clean,good,maroon and silver,Middlebury,CT,,scrapes/20260406230024/7925661646.txt,vertex,gemini-2.5-flash,2026-04-06T23:16:53.969729Z
7925601983,20260406150006,2026-04-06T15:00:06Z,8975,2019,Hyundai,Kona,145143,automatic,gas,4wd,clean,Used,Thunder Gray,Bridgeport,CT,,scrapes/20260406150006/7925601983.txt,vertex,gemini-2.5-flash,2026-04-06T15:17:50.065375Z
7925718718,20260407030019,2026-04-07T03:00:19Z,2500,2012,VW,Tiguan,145400,manual,gas,fwd,clean,fair,grey,Guilford,CT,,scrapes/20260407030019/7925718718.txt,vertex,gemini-2.5-flash,2026-04-07T03:18:12.775671Z
7925619188,20260407030019,2026-04-07T03:00:19Z,9900,2018,Subaru,Crosstrek,173000,automatic,gas,4wd,clean,excellent,red,Branford,CT,,scrapes/20260407030019/7925619188.txt,vertex,gemini-2.5-flash,2026-04-07T03:17:53.574721Z
7925765296,20260407010008,2026-04-07T01:00:08Z,7500,2015,Kia,Sportage,128879,automatic,gas,4wd,clean,excellent,black,North Haven,CT,,scrapes/20260407010008/7925765296.txt,vertex,gemini-2.5-flash,2026-04-07T01:18:08.810080Z
7925757414,20260407010008,2026-04-07T01:00:08Z,34500,2017,mitsubishi fuso,Fuso 4x4 Cab over dump truck,33587,automatic,diesel,4wd,clean,excellent,white,Wallingford,CT,,scrapes/20260407010008/7925757414.txt,vertex,gemini-2.5-flash,2026-04-07T01:18:02.014315Z
7925751059,20260406180006,2026-04-06T18:00:06Z,6000,2009,audi,a4 2.0t quattro,114115,automatic,gas,4wd,clean,good,silver,meriden,ct,,scrapes/20260406180006/7925751059.txt,vertex,gemini-2.5-flash,2026-04-06T18:18:07.904080Z
7925750254,20260406210007,2026-04-06T21:00:07Z,7500,2016,Chevrolet,Trax LS,81652,automatic,gas,4wd,clean,excellent,black,Meriden,CT,,scrapes/20260406210007/7925750254.txt,vertex,gemini-2.5-flash,2026-04-06T21:17:20.611798Z
7925806980,20260405190006,2026-04-05T19:00:06Z,,2019,jeep,grand cherokee,90000,automatic,gas,,clean,,,South Orange,NJ,,scrapes/20260405190006/7925806980.txt,vertex,gemini-2.5-flash,2026-04-05T19:17:46.647250Z
7925776376,20260406140007,2026-04-06T14:00:07Z,,2016,chevy,silverado 1500,90000,automatic,gas,4wd,clean,like new,blue,North Haven,CT,,scrapes/20260406140007/7925776376.txt,vertex,gemini-2.5-flash,2026-04-06T14:25:38.547549Z
7925776266,20260406210007,2026-04-06T21:00:07Z,2000,2018,Toyota,Camry,33000,automatic,gas,fwd,clean,like new,white,North Haven,CT,,scrapes/20260406210007/7925776266.txt,vertex,gemini-2.5-flash,2026-04-06T21:17:29.211875Z
7925776290,20260406220006,2026-04-06T22:00:06Z,5000,2021,tesla,Model Y,61000,automatic,electric,4wd,clean,like new,white,NORTH HAVEN,CT,,scrapes/20260406220006/7925776290.txt,vertex,gemini-2.5-flash,2026-04-06T22:17:26.771542Z
7925806912,20260406000024,2026-04-06T00:00:24Z,,2020,dodge,durango,69000,automatic,gas,,clean,,,South Orange,NJ,,scrapes/20260406000024/7925806912.txt,vertex,gemini-2.5-flash,2026-04-06T00:19:18.191638Z
7925776507,20260407000006,2026-04-07T00:00:06Z,,2016,chevy,silverado 1500,90000,automatic,gas,4wd,clean,like new,blue,North Haven,CT,,scrapes/20260407000006/7925776507.txt,vertex,gemini-2.5-flash,2026-04-07T00:18:37.572153Z
7925854156,20260407000006,2026-04-07T00:00:06Z,3288,2002,Dodge,Neon,150000,automatic,gas,,clean,,,Wallingford,CT,,scrapes/20260407000006/7925854156.txt,vertex,gemini-2.5-flash,2026-04-07T00:18:47.970311Z
7925747163,20260406090005,2026-04-06T09:00:05Z,4000,2017,Toyota,Sienna LE,44604,automatic,gas,4wd,clean,like new,grey,New Haven,CT,,scrapes/20260406090005/7925747163.txt,vertex,gemini-2.5-flash,2026-04-06T09:18:00.192928Z
7925862253,20260407030019,2026-04-07T03:00:19Z,11500,2017,Jeep,Cherokee Trailhawk,92000,automatic,gas,4wd,clean,good,grey,Seymour,CT,,scrapes/20260407030019/7925862253.txt,vertex,gemini-2.5-flash,2026-04-07T03:18:34.776119Z
7925830296,20260407030019,2026-04-07T03:00:19Z,74495,2026,Chrysler,Pacifica,25,automatic,gas,fwd,clean,new,Silver,Hudson,NH,,scrapes/20260407030019/7925830296.txt,vertex,gemini-2.5-flash,2026-04-07T03:18:25.786092Z
7925871301,20260406200006,2026-04-06T20:00:06Z,900,1991,Saab,900S,216000,manual,gas,fwd,clean,fair,red,Sandy Hook,CT,,scrapes/20260406200006/7925871301.txt,vertex,gemini-2.5-flash,2026-04-06T20:18:28.018432Z
7925776466,20260406230024,2026-04-06T23:00:24Z,,2018,Acura,TLX a-spec,30000,automatic,gas,4wd,clean,like new,red,North Haven,CT,,scrapes/20260406230024/7925776466.txt,vertex,gemini-2.5-flash,2026-04-06T23:17:01.845207Z
7925870629,20260406140007,2026-04-06T14:00:07Z,3500,2022,Bedrock,Flatbed truck bodies,1000,,,,clean,,black,Brookfield,CT,,scrapes/20260406140007/7925870629.txt,vertex,gemini-2.5-flash,2026-04-06T14:26:08.942498Z
7925869882,20260406120021,2026-04-06T12:00:21Z,8000,2009,Mitsubishi,1800 cab chassis,220000,automatic,diesel,,clean,good,white,Brookfield,CT,,scrapes/20260406120021/7925869882.txt,vertex,gemini-2.5-flash,2026-04-06T12:18:42.102816Z
7925748951,20260406200006,2026-04-06T20:00:06Z,9450,2014,jeep,cherokee latitude 4x4,91437,automatic,gas,4wd,clean,excellent,black,Meriden,CT,,scrapes/20260406200006/7925748951.txt,vertex,gemini-2.5-flash,2026-04-06T20:18:07.095430Z
7925890251,20260407020024,2026-04-07T02:00:24Z,,2019,jeep,grand cherokee,90000,automatic,gas,,clean,,,South Orange,NJ,,scrapes/20260407020024/7925890251.txt,vertex,gemini-2.5-flash,2026-04-07T02:18:17.974088Z
7925910253,20260406140007,2026-04-06T14:00:07Z,20900,2014,Mercedes-Benz,S-Class,82595,automatic,gas,awd,clean,Used,gray,Bridgeport,CT,,scrapes/20260406140007/7925910253.txt,vertex,gemini-2.5-flash,2026-04-06T14:27:24.741950Z
7925910197,20260406150006,2026-04-06T15:00:06Z,15900,2019,Audi,A4,71241,automatic,gas,,clean,Used,black,Bridgeport,CT,,scrapes/20260406150006/7925910197.txt,vertex,gemini-2.5-flash,2026-04-06T15:19:17.048558Z
7925909872,20260406130007,2026-04-06T13:00:07Z,14850,2020,Ford,Fusion,35125,automatic,gas,fwd,clean,Used,blue,Bridgeport,CT,,scrapes/20260406130007/7925909872.txt,vertex,gemini-2.5-flash,2026-04-06T13:20:13.462000Z
7925909837,20260407000006,2026-04-07T00:00:06Z,14850,2018,INFINITI,Q50,139096,automatic,gas,4wd,clean,Used,white,Bridgeport,CT,,scrapes/20260407000006/7925909837.txt,vertex,gemini-2.5-flash,2026-04-07T00:19:10.471293Z
7925908986,20260407030019,2026-04-07T03:00:19Z,15990,2018,GMC,Yukon XL,153518,automatic,gas,4wd,clean,Used,white,Bridgeport,CT,,scrapes/20260407030019/7925908986.txt,vertex,gemini-2.5-flash,2026-04-07T03:18:55.374844Z
7925910285,20260406210007,2026-04-06T21:00:07Z,8900,2017,Hyundai,Elantra,105189,automatic,gas,,clean,Used,red,Bridgeport,CT,,scrapes/20260406210007/7925910285.txt,vertex,gemini-2.5-flash,2026-04-06T21:18:16.113054Z
7925909825,20260406140007,2026-04-06T14:00:07Z,17980,2020,Audi,Q3,77916,automatic,gas,awd,clean,Used,Chronos Gray Metallic,Bridgeport,CT,,scrapes/20260406140007/7925909825.txt,vertex,gemini-2.5-flash,2026-04-06T14:27:14.142057Z
